number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,priority_label,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,Priority_Label
INC0015440,New,True,0,0,0,True,Caller 494,Opened by  131,5/4/2016 11:32,Created by 62,5/4/2016 11:35,Updated by 265,5/4/2016 11:35,Phone,Location 51,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 30,Resolver 201,False,False,Do Not Notify,?,?,?,?,code 6,User_183,6/4/2016 13:46,11/4/2016 13:59,Very Low
INC0015442,New,True,0,0,0,True,Caller 2630,Opened by  62,5/4/2016 11:34,?,?,Updated by 908,5/4/2016 11:34,Phone,Location 204,Category 46,Subcategory 220,Symptom 546,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 6,User_158,19-04-2016 10:16,24-04-2016 11:07,Very Low
INC0015443,New,True,0,0,0,True,Caller 456,Opened by  17,5/4/2016 11:34,?,?,Updated by 908,5/4/2016 11:34,Phone,Location 204,Category 20,Subcategory 103,Symptom 208,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,User_11,5/4/2016 11:51,10/4/2016 11:59,Very Low
INC0015444,New,True,0,0,0,True,Caller 4178,Opened by  17,5/4/2016 11:35,?,?,Updated by 908,5/4/2016 11:35,Phone,Location 43,Category 20,Subcategory 103,Symptom 387,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 1,User_133,8/4/2016 8:40,13-04-2016 08:59,Very Low
INC0015445,New,True,0,0,0,True,Caller 5051,Opened by  55,5/4/2016 11:36,Created by 30,5/4/2016 11:41,Updated by 129,5/4/2016 11:41,Phone,Location 204,Category 9,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 20,Resolver 125,False,False,Do Not Notify,?,?,?,?,code 5,User_113,13-04-2016 12:46,18-04-2016 13:07,Very Low
INC0015446,New,True,0,0,0,True,Caller 2258,Opened by  131,5/4/2016 11:39,Created by 62,5/4/2016 11:48,Updated by 265,5/4/2016 11:48,Phone,Location 129,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 27,Resolver 170,False,False,Do Not Notify,?,?,?,?,code 11,User_153,5/4/2016 14:03,10/4/2016 14:59,Very Low
INC0015448,New,True,0,0,0,True,Caller 3383,Opened by  319,5/4/2016 11:40,Created by 132,5/4/2016 11:45,Updated by 591,5/4/2016 11:45,Phone,Location 15,Category 42,Subcategory 29,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 55,Resolver 134,False,False,Do Not Notify,?,CHG0001002,?,?,code 7,User_120,11/5/2016 19:21,16-05-2016 20:07,Very Low
INC0015449,New,True,0,0,0,True,Caller 4932,Opened by  17,5/4/2016 11:41,Created by 10,5/4/2016 11:53,Updated by 44,5/4/2016 11:53,Phone,Location 77,Category 37,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,User_15,7/4/2016 16:43,12/4/2016 16:59,Very Low
INC0015450,New,True,0,0,0,True,Caller 734,Opened by  55,5/4/2016 11:44,Created by 30,5/4/2016 11:49,Updated by 129,5/4/2016 11:49,Phone,Location 51,Category 24,Subcategory 228,Symptom 113,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 23,Resolver 201,False,False,Do Not Notify,?,?,?,?,code 6,User_183,6/4/2016 14:30,11/4/2016 14:59,Very Low
INC0015451,New,True,0,0,0,True,Caller 1700,Opened by  17,5/4/2016 11:48,Created by 10,5/4/2016 11:52,Updated by 44,5/4/2016 11:52,Phone,Location 131,Category 23,Subcategory 3,Symptom 9,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 20,Resolver 93,False,False,Do Not Notify,?,?,?,?,code 6,User_84,7/4/2016 12:10,12/4/2016 12:59,Very Low
INC0015453,Resolved,True,0,0,0,True,Caller 1988,Opened by  131,5/4/2016 11:48,?,?,Updated by 908,5/4/2016 11:48,Phone,Location 204,Category 26,Subcategory 275,Symptom 116,?,3 - Low,3 - Low,4 - Low,P4,Group 70,Resolver 73,False,False,Do Not Notify,?,?,?,?,code 7,User_66,?,10/4/2016 12:59,Low
INC0015455,New,True,0,0,0,True,Caller 5130,Opened by  131,5/4/2016 11:49,?,?,Updated by 908,5/4/2016 11:49,Phone,Location 161,Category 9,Subcategory 164,Symptom 381,?,3 - Low,3 - Low,4 - Low,P4,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,User_66,5/4/2016 12:06,10/4/2016 12:59,Low
INC0015456,New,True,0,0,0,True,Caller 986,Opened by  17,5/4/2016 11:50,?,?,Updated by 908,5/4/2016 11:50,Phone,Location 66,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,User_11,5/4/2016 13:13,10/4/2016 13:59,Very Low
INC0015460,New,True,0,0,0,True,Caller 5433,Opened by  17,5/4/2016 11:53,?,?,Updated by 908,5/4/2016 11:53,Phone,Location 204,Category 20,Subcategory 125,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,User_103,5/4/2016 15:05,10/4/2016 15:59,Very Low
INC0015461,New,True,0,0,0,True,Caller 4033,Opened by  55,5/4/2016 11:54,?,?,Updated by 908,5/4/2016 11:54,Phone,Location 204,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 9,User_103,7/4/2016 14:46,12/4/2016 14:59,Very Low
INC0015462,New,True,0,0,0,True,Caller 5376,Opened by  40,5/4/2016 11:55,Created by 20,5/4/2016 11:59,Updated by 88,5/4/2016 11:59,Phone,Location 93,Category 40,Subcategory 44,Symptom 5,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,User_15,8/4/2016 13:36,13-04-2016 13:59,Very Low
INC0015464,Resolved,True,0,0,0,True,Caller 5376,Opened by  40,5/4/2016 12:00,?,?,Updated by 908,5/4/2016 12:00,Phone,Location 93,Category 20,Subcategory 125,Symptom 116,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 23,False,False,Do Not Notify,?,?,?,?,code 7,User_21,?,10/4/2016 12:59,Very Low
INC0015465,Active,True,0,0,0,True,Caller 74,Opened by  17,5/4/2016 12:01,?,?,Updated by 908,5/4/2016 12:01,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,5/4/2016 12:05,10/4/2016 12:59,Very Low
INC0015467,New,True,0,0,0,True,Caller 5488,Opened by  47,5/4/2016 12:08,?,?,Updated by 908,5/4/2016 12:08,Phone,Location 108,Category 19,Subcategory 163,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 54,?,False,False,Do Not Notify,Problem ID  95,?,?,?,code 6,User_220,5/4/2016 18:09,10/4/2016 18:59,Very Low
INC0015468,New,True,0,0,0,True,Caller 108,Opened by  500,5/4/2016 12:09,Created by 217,5/4/2016 12:14,Updated by 917,5/4/2016 12:14,Phone,Location 108,Category 34,Subcategory 134,Symptom 465,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 9,Resolver 34,False,False,Do Not Notify,?,?,?,?,code 6,User_100,30-11-2016 17:46,5/12/2016 18:00,Very Low
INC0015470,New,True,0,0,0,True,Caller 3038,Opened by  17,5/4/2016 12:09,Created by 10,5/4/2016 12:21,Updated by 44,5/4/2016 12:21,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 10,User_53,5/4/2016 16:28,10/4/2016 16:59,Very Low
INC0015471,New,True,0,0,0,True,Caller 5376,Opened by  108,5/4/2016 12:11,?,?,Updated by 908,5/4/2016 12:11,Phone,Location 93,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,User_52,5/4/2016 12:23,10/4/2016 12:59,Very Low
INC0015472,New,True,0,0,0,True,Caller 3685,Opened by  354,5/4/2016 12:11,Created by 151,5/4/2016 12:14,Updated by 672,5/4/2016 12:14,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,3 - Low,2 - Medium,4 - Low,P4,Group 39,Resolver 99,False,False,Do Not Notify,?,?,?,?,code 6,User_89,5/4/2016 15:45,10/4/2016 15:59,Low
INC0015473,New,True,0,0,0,True,Caller 3109,Opened by  17,5/4/2016 12:14,Created by 10,5/4/2016 12:29,Updated by 44,5/4/2016 12:29,Phone,Location 161,Category 46,Subcategory 243,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 57,Resolver 101,False,False,Do Not Notify,?,?,?,?,code 8,User_91,18-04-2016 10:12,23-04-2016 11:07,Very Low
INC0015477,New,True,0,0,0,True,Caller 5505,Opened by  17,5/4/2016 12:25,?,?,Updated by 908,5/4/2016 12:25,Phone,Location 161,Category 20,Subcategory 103,Symptom 116,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,User_66,6/4/2016 10:45,11/4/2016 10:59,Very Low
INC0015478,New,True,0,0,0,True,Caller 1050,Opened by  55,5/4/2016 12:27,?,?,Updated by 908,5/4/2016 12:27,Phone,Location 161,Category 20,Subcategory 125,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,User_27,5/4/2016 12:51,10/4/2016 12:59,Very Low
INC0015479,New,True,0,0,0,True,Caller 5143,Opened by  17,5/4/2016 12:28,Created by 10,5/4/2016 12:41,Updated by 44,5/4/2016 12:41,Phone,Location 204,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,User_53,5/4/2016 14:35,10/4/2016 14:59,Very Low
INC0015482,Active,True,0,0,0,True,Caller 13,Opened by  108,5/4/2016 12:32,?,?,Updated by 908,5/4/2016 12:32,Phone,Location 59,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,User_52,5/4/2016 13:07,10/4/2016 13:59,Very Low
INC0015483,Active,True,0,0,0,True,Caller 3889,Opened by  17,5/4/2016 12:37,Created by 10,5/4/2016 13:20,Updated by 44,5/4/2016 13:20,Phone,Location 204,Category 26,Subcategory 275,Symptom 54,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 9,User_103,7/4/2016 15:15,12/4/2016 15:59,Very Low
INC0015486,Active,True,0,0,0,True,Caller 119,Opened by  17,5/4/2016 12:42,?,?,Updated by 908,5/4/2016 12:42,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,5/4/2016 12:50,10/4/2016 12:59,Very Low
INC0015490,Active,True,0,0,0,True,Caller 1163,Opened by  17,5/4/2016 12:48,?,?,Updated by 908,5/4/2016 12:48,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,5/4/2016 13:28,10/4/2016 13:59,Very Low
INC0015495,Active,True,0,0,0,True,Caller 5540,Opened by  40,5/4/2016 12:58,?,?,Updated by 908,5/4/2016 12:58,Phone,Location 108,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 23,False,False,Do Not Notify,?,?,?,?,code 6,User_21,5/4/2016 13:23,10/4/2016 13:59,Very Low
INC0015496,Active,True,0,0,0,True,Caller 569,Opened by  17,5/4/2016 13:00,?,?,Updated by 908,5/4/2016 13:00,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,5/4/2016 13:28,10/4/2016 13:59,Very Low
INC0015497,New,True,0,0,0,True,Caller 4900,Opened by  108,5/4/2016 13:07,?,?,Updated by 908,5/4/2016 13:07,Phone,Location 124,Category 53,Subcategory 82,Symptom 296,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 76,?,False,False,Do Not Notify,?,?,?,?,code 9,User_220,11/4/2016 13:33,16-04-2016 14:07,Very Low
INC0015498,Active,True,0,0,0,True,Caller 1170,Opened by  55,5/4/2016 13:15,?,?,Updated by 908,5/4/2016 13:15,Phone,Location 143,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,User_27,5/4/2016 13:24,10/4/2016 13:59,Very Low
INC0015500,Active,True,0,0,0,True,Caller 2283,Opened by  191,5/4/2016 13:18,Created by 87,5/4/2016 13:20,Updated by 363,5/4/2016 13:20,Phone,Location 204,Category 46,Subcategory 247,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 57,Resolver 101,False,False,Do Not Notify,?,?,?,?,code 8,User_91,6/4/2016 17:00,11/4/2016 17:59,Very Low
INC0015501,New,True,0,0,0,True,Caller 138,Opened by  17,5/4/2016 13:20,?,?,Updated by 908,5/4/2016 13:20,Phone,Location 96,Category 53,Subcategory 82,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 76,?,False,False,Do Not Notify,?,?,?,?,code 6,User_220,5/4/2016 18:13,10/4/2016 18:59,Very Low
INC0015502,Resolved,True,0,0,0,True,Caller 3248,Opened by  500,5/4/2016 13:23,?,?,Updated by 908,5/4/2016 13:23,Phone,Location 96,Category 37,Subcategory 123,Symptom 127,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 232,False,False,Do Not Notify,?,?,?,?,code 9,User_211,?,10/4/2016 13:59,Very Low
INC0015503,New,True,0,0,0,True,Caller 156,Opened by  17,5/4/2016 13:23,Created by 10,5/4/2016 13:42,Updated by 44,5/4/2016 13:42,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 24,Resolver 249,False,False,Do Not Notify,?,?,?,?,code 5,User_227,6/4/2016 13:18,11/4/2016 13:59,Very Low
INC0015504,Active,True,0,0,0,True,Caller 232,Opened by  17,5/4/2016 13:25,?,?,Updated by 908,5/4/2016 13:25,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,5/4/2016 13:35,10/4/2016 13:59,Very Low
INC0015506,New,True,0,0,0,True,Caller 1428,Opened by  40,5/4/2016 13:27,Created by 20,5/4/2016 13:59,Updated by 88,5/4/2016 13:59,Phone,Location 135,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,12/4/2016 12:26,17-04-2016 13:07,Very Low
INC0015507,New,True,0,0,0,True,Caller 2188,Opened by  221,5/4/2016 13:28,Created by 98,5/4/2016 13:37,Updated by 429,5/4/2016 13:37,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 20,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 9,User_103,5/4/2016 13:42,10/4/2016 13:59,Very Low
INC0015509,New,True,0,0,0,True,Caller 3486,Opened by  17,5/4/2016 13:31,Created by 10,5/4/2016 13:38,Updated by 44,5/4/2016 13:38,Phone,Location 161,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 57,Resolver 133,False,False,Do Not Notify,?,?,?,?,code 10,User_119,27-04-2016 12:02,2/5/2016 12:07,Very Low
INC0015510,Active,True,0,0,0,True,Caller 5289,Opened by  17,5/4/2016 13:32,?,?,Updated by 908,5/4/2016 13:32,Phone,Location 161,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,5/4/2016 13:40,10/4/2016 13:59,Very Low
INC0015511,Active,True,0,0,0,True,Caller 573,Opened by  17,5/4/2016 13:37,?,?,Updated by 908,5/4/2016 13:37,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_15,5/4/2016 14:41,10/4/2016 14:59,Very Low
INC0015513,Active,True,0,0,0,True,Caller 261,Opened by  108,5/4/2016 13:37,?,?,Updated by 908,5/4/2016 13:37,Phone,Location 204,Category 20,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 56,False,False,Do Not Notify,?,?,?,?,code 6,User_220,5/4/2016 18:14,10/4/2016 18:59,Very Low
INC0015515,New,True,0,0,0,True,Caller 383,Opened by  55,5/4/2016 13:40,Created by 30,5/4/2016 13:44,Updated by 129,5/4/2016 13:44,Phone,Location 204,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 9,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,User_62,28-06-2016 14:47,3/7/2016 15:00,Very Low
INC0015516,New,True,0,0,0,True,Caller 1085,Opened by  17,5/4/2016 13:42,Created by 10,5/4/2016 13:51,Updated by 44,5/4/2016 13:51,Phone,Location 96,Category 46,Subcategory 150,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 10,Resolver 139,False,False,Do Not Notify,?,?,?,?,code 6,User_125,19-04-2016 16:39,24-04-2016 17:07,Very Low
INC0015517,New,True,0,0,0,True,Caller 1140,Opened by  17,5/4/2016 13:44,Created by 10,5/4/2016 13:55,Updated by 44,5/4/2016 13:55,Phone,Location 108,Category 34,Subcategory 151,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 27,Resolver 44,False,False,Do Not Notify,?,?,?,?,code 6,User_41,5/4/2016 14:39,10/4/2016 14:59,Very Low
INC0015519,New,True,0,0,0,True,Caller 4404,Opened by  17,5/4/2016 13:48,Created by 10,5/4/2016 13:53,Updated by 44,5/4/2016 13:53,Phone,Location 161,Category 46,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 39,Resolver 194,False,False,Do Not Notify,?,?,?,?,code 6,User_177,6/4/2016 9:08,11/4/2016 9:59,Very Low
INC0015520,New,True,0,0,0,True,Caller 5001,Opened by  55,5/4/2016 13:52,Created by 30,5/4/2016 14:02,Updated by 129,5/4/2016 14:02,Phone,Location 161,Category 26,Subcategory 175,Symptom 116,cmdb_ci 46,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 253,False,False,Do Not Notify,?,?,?,?,code 6,User_231,8/4/2016 13:21,13-04-2016 13:59,Very Low
INC0015521,Active,True,0,0,0,True,Caller 590,Opened by  17,5/4/2016 13:53,?,?,Updated by 908,5/4/2016 13:53,Phone,Location 143,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 7,User_11,5/4/2016 14:05,10/4/2016 14:59,Very Low
INC0015524,New,True,0,0,0,True,Caller 5052,Opened by  108,5/4/2016 13:57,Created by 52,5/4/2016 14:12,Updated by 214,5/4/2016 14:12,Phone,Location 161,Category 46,Subcategory 231,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 37,Resolver 139,False,False,Do Not Notify,?,?,?,?,code 8,User_125,20-05-2016 16:42,25-05-2016 17:07,Very Low
INC0015525,Active,True,0,0,0,True,Caller 1058,Opened by  17,5/4/2016 13:57,Created by 10,5/4/2016 14:00,Updated by 44,5/4/2016 14:00,Phone,Location 108,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 27,Resolver 34,False,False,Do Not Notify,?,?,?,?,code 6,User_33,5/4/2016 15:10,10/4/2016 15:59,Very Low
INC0015526,New,True,0,0,0,True,Caller 1197,Opened by  62,5/4/2016 13:58,?,?,Updated by 908,5/4/2016 13:58,Phone,Location 143,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,User_32,5/4/2016 14:22,10/4/2016 14:59,Very Low
INC0015527,New,True,0,0,0,True,Caller 2110,Opened by  47,5/4/2016 13:59,Created by 25,5/4/2016 14:39,Updated by 111,5/4/2016 14:39,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 236,False,False,Do Not Notify,?,?,?,?,code 9,User_215,8/4/2016 10:05,13-04-2016 10:59,Very Low
INC0015528,New,True,0,0,0,True,Caller 4911,Opened by  501,5/4/2016 14:05,Created by 216,5/4/2016 14:09,Updated by 915,5/4/2016 14:09,Phone,Location 143,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 39,Resolver 194,False,False,Do Not Notify,?,?,?,?,code 6,User_177,5/4/2016 17:10,10/4/2016 17:59,Very Low
INC0015529,New,True,0,0,0,True,Caller 129,Opened by  17,5/4/2016 14:08,?,?,Updated by 908,5/4/2016 14:08,Phone,Location 204,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,User_11,5/4/2016 14:15,10/4/2016 14:59,Very Low
INC0015530,New,True,0,0,0,True,Caller 4829,Opened by  17,5/4/2016 14:12,Created by 10,5/4/2016 14:17,Updated by 44,5/4/2016 14:17,Phone,Location 204,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 9,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,User_62,13-07-2016 11:28,18-07-2016 12:00,Very Low
INC0015531,New,True,0,0,0,True,Caller 2695,Opened by  17,5/4/2016 14:12,Created by 10,5/4/2016 14:19,Updated by 44,5/4/2016 14:19,Phone,Location 149,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 48,Resolver 74,False,False,Do Not Notify,?,?,?,?,code 7,User_67,8/4/2016 15:43,13-04-2016 15:59,Very Low
INC0015532,New,True,0,0,0,True,Caller 5322,Opened by  108,5/4/2016 14:13,?,?,Updated by 908,5/4/2016 14:13,Phone,Location 51,Category 44,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 5,?,False,False,Do Not Notify,?,?,?,?,code 6,User_52,5/4/2016 14:19,10/4/2016 14:59,Very Low
INC0015533,New,True,0,0,0,True,Caller 2333,Opened by  403,5/4/2016 14:18,Created by 174,5/4/2016 14:21,Updated by 756,5/4/2016 14:21,Phone,Location 204,Category 32,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 20,Resolver 229,False,False,Do Not Notify,?,?,?,?,code 6,User_208,7/4/2016 10:04,12/4/2016 10:59,Very Low
INC0015534,New,True,0,0,0,True,Caller 249,Opened by  17,5/4/2016 14:18,Created by 10,5/4/2016 14:29,Updated by 44,5/4/2016 14:29,Phone,Location 204,Category 57,Subcategory 170,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 65,Resolver 7,False,False,Do Not Notify,?,?,?,?,code 6,User_6,7/4/2016 10:20,8/4/2016 10:54,Very Low
INC0015535,New,True,0,0,0,True,Caller 5090,Opened by  108,5/4/2016 14:19,?,?,Updated by 908,5/4/2016 14:19,Phone,Location 108,Category 61,Subcategory 36,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 75,?,False,False,Do Not Notify,?,?,?,?,code 6,User_178,6/4/2016 15:10,11/4/2016 15:59,Very Low
INC0015536,Active,True,0,0,0,True,Caller 2539,Opened by  62,5/4/2016 14:19,Created by 33,5/4/2016 14:35,Updated by 133,5/4/2016 14:35,Phone,Location 35,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,5 - Very Low,P5,?,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,User_32,5/4/2016 14:37,10/4/2016 14:59,Very Low
INC0015537,New,True,0,0,0,True,Caller 953,Opened by  17,5/4/2016 14:20,Created by 10,5/4/2016 14:26,Updated by 44,5/4/2016 14:26,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,User_11,12/4/2016 10:28,17-04-2016 11:07,Very Low
INC0015538,New,True,0,0,0,True,Caller 147,Opened by  17,5/4/2016 14:23,Created by 10,5/4/2016 14:26,Updated by 44,5/4/2016 14:26,Phone,Location 161,Category 53,Subcategory 80,Symptom 571,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 19,Resolver 65,False,False,Do Not Notify,?,?,?,?,code 6,User_58,5/4/2016 15:11,10/4/2016 15:59,Very Low
INC0015540,New,True,0,0,0,True,Caller 4533,Opened by  17,5/4/2016 14:27,Created by 10,5/4/2016 14:45,Updated by 44,5/4/2016 14:45,Phone,Location 55,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,5 - Very Low,P5,Group 12,Resolver 136,False,False,Do Not Notify,?,?,?,?,code 9,User_122,20-04-2016 10:43,25-04-2016 11:07,Very Low
